Season,M/W,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
2024,Men,8,2024/7/7,Final_1st-2nd,Final_Round,Linyi,China,Belgium,China,1,3,20,20,25,22,-,25,25,22,25,-,4,13,Verwimp K. ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,3,4,-50,0,0,2,2,0
2024,Men,8,2024/7/7,Final_1st-2nd,Final_Round,Linyi,China,Belgium,China,1,3,20,20,25,22,-,25,25,22,25,-,4,16,Ponseele ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,8,2024/7/7,Final_1st-2nd,Final_Round,Linyi,China,Belgium,China,1,3,20,20,25,22,-,25,25,22,25,-,4,20,Van de Velde ,-,OH,0,0,0,0,-,0,0,0,1,1,0,0,0,0,0,-,0,0,4,4,0,0,0,1,1,0,0,1,1,-100,0,0,0,0,-
2024,Men,8,2024/7/7,Final_1st-2nd,Final_Round,Linyi,China,Belgium,China,1,3,20,20,25,22,-,25,25,22,25,-,4,23,Perin ,-,OH,3,3,0,0,-,-8.33,3,4,4,11,-9.09,0,0,0,0,-,0,0,1,1,0,2,0,4,6,33.33,0,0,0,-,0,0,1,1,0
2024,Men,8,2024/7/7,Final_1st-2nd,Final_Round,Linyi,China,Belgium,China,1,3,20,20,25,22,-,25,25,22,25,-,4,26,Dufraing ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,2,3,33.33,2,0,2,100,0,0,2,2,0
2024,Men,8,2024/7/7,Final_1st-2nd,Final_Round,Linyi,China,Belgium,China,1,3,20,20,25,22,-,25,25,22,25,-,4,28,Cardillo ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,8,2024/7/7,Final_1st-2nd,Final_Round,Linyi,China,Belgium,China,1,3,20,20,25,22,-,25,25,22,25,-,4,29,Lips ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,ALL,2,Venegas ,C,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,17,18,5.56,16,4,27,44.44,0,0,10,10,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,ALL,3,Leon ,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,ALL,5,Rivera W. ,-,S,6,2,1,3,-,25,2,1,1,4,25,1,0,2,3,33.33,3,0,10,13,23.08,0,0,0,0,-,5,7,14,-14.29,23,0,73,96,23.96
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,ALL,6,Nogueras ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,1,0,1,100,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,ALL,10,Reyes ,-,MB,10,8,0,2,-,17.65,8,2,3,13,46.15,0,2,5,7,-28.57,2,0,12,14,14.29,0,0,0,0,-,5,1,7,57.14,0,0,2,2,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,ALL,12,Ortiz ,-,MB,5,3,1,1,-,-5.71,3,0,6,9,33.33,1,7,5,13,-46.15,1,0,12,13,7.69,0,1,0,1,-100,2,2,5,0,0,0,1,1,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,ALL,13,Rivera S. ,-,OH,9,9,0,0,-,4.26,9,3,19,31,19.35,0,3,1,4,-75,0,1,11,12,-8.33,5,0,12,17,29.41,8,2,15,40,0,0,5,5,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,ALL,16,Santiago ,-,OH,5,5,0,0,-,-5.56,5,5,11,21,0,0,2,3,5,-40,0,0,10,10,0,5,0,17,22,22.73,13,3,18,55.56,0,1,5,6,-16.67
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,ALL,17,Champion ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,ALL,18,Hernandez ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,ALL,23,Lopez ,-,O,19,18,0,1,-,13.56,18,6,18,42,28.57,0,4,2,6,-66.67,1,1,9,11,0,0,0,0,0,-,4,1,8,37.5,0,0,2,2,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,1 ,2,Venegas ,C,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,6,6,0,6,1,7,71.43,0,0,6,6,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,1 ,3,Leon ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,1 ,5,Rivera W. ,-,S,1,1,0,0,-,25,1,0,0,1,100,0,0,0,0,-,0,0,3,3,0,0,0,0,0,-,1,1,4,0,5,0,15,20,25
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,1 ,6,Nogueras ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,1 ,10,Reyes ,-,MB,5,5,0,0,-,23.08,5,1,1,7,57.14,0,1,2,3,-33.33,0,0,3,3,0,0,0,0,0,-,1,0,1,100,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,1 ,12,Ortiz ,-,MB,2,1,0,1,-,-6.67,1,0,1,2,50,0,3,1,4,-75,1,0,8,9,11.11,0,0,0,0,-,2,0,3,66.67,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,1 ,13,Rivera S. ,-,OH,1,1,0,0,-,-16.67,1,2,5,8,-12.5,0,0,0,0,-,0,1,3,4,-25,1,0,3,4,25,1,0,3,33.33,0,0,3,3,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,1 ,16,Santiago ,-,OH,0,0,0,0,-,-25,0,2,2,4,-50,0,0,1,1,0,0,0,3,3,0,3,0,3,6,50,2,1,3,33.33,0,0,2,2,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,1 ,17,Champion ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,1 ,18,Hernandez ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,1 ,23,Lopez ,-,O,3,3,0,0,-,-11.76,3,1,5,9,22.22,0,3,2,5,-60,0,1,2,3,-33.33,0,0,0,0,-,1,0,2,50,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,2 ,2,Venegas ,C,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,7,7,0,1,1,5,0,0,0,1,1,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,2 ,3,Leon ,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,2 ,5,Rivera W. ,-,S,3,0,0,3,-,33.33,0,0,1,1,0,0,0,2,2,0,3,0,3,6,50,0,0,0,0,-,3,3,6,0,10,0,24,34,29.41
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,2 ,6,Nogueras ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,2 ,10,Reyes ,-,MB,2,2,0,0,-,0,2,1,1,4,25,0,1,2,3,-33.33,0,0,4,4,0,0,0,0,0,-,1,0,2,50,0,0,1,1,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,2 ,12,Ortiz ,-,MB,2,1,1,0,-,20,1,0,2,3,33.33,1,0,4,5,20,0,0,2,2,0,0,1,0,1,-100,0,1,1,-100,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,2 ,13,Rivera S. ,-,OH,3,3,0,0,-,13.33,3,0,7,10,30,0,1,1,2,-50,0,0,3,3,0,3,0,2,5,60,4,0,5,80,0,0,1,1,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,2 ,16,Santiago ,-,OH,3,3,0,0,-,-6.25,3,3,5,11,0,0,1,1,2,-50,0,0,3,3,0,0,0,5,5,0,8,2,10,60,0,0,1,1,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,2 ,17,Champion ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,2 ,18,Hernandez ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,2 ,23,Lopez ,-,O,6,6,0,0,-,31.25,6,0,4,10,60,0,1,0,1,-100,0,0,5,5,0,0,0,0,0,-,1,1,2,0,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,3 ,2,Venegas ,C,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,4,5,20,9,2,15,46.67,0,0,3,3,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,3 ,3,Leon ,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,3 ,5,Rivera W. ,-,S,2,1,1,0,-,14.29,1,1,0,2,0,1,0,0,1,100,0,0,4,4,0,0,0,0,0,-,1,3,4,-50,8,0,34,42,19.05
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,3 ,6,Nogueras ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,1,0,1,100,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,3 ,10,Reyes ,-,MB,3,1,0,2,-,30,1,0,1,2,50,0,0,1,1,0,2,0,5,7,28.57,0,0,0,0,-,3,1,4,50,0,0,1,1,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,3 ,12,Ortiz ,-,MB,1,1,0,0,-,-30,1,0,3,4,25,0,4,0,4,-100,0,0,2,2,0,0,0,0,0,-,0,1,1,-100,0,0,1,1,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,3 ,13,Rivera S. ,-,OH,5,5,0,0,-,10,5,1,7,13,30.77,0,2,0,2,-100,0,0,5,5,0,1,0,7,8,12.5,3,2,7,14.29,0,0,1,1,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,3 ,16,Santiago ,-,OH,2,2,0,0,-,8.33,2,0,4,6,33.33,0,1,1,2,-50,0,0,4,4,0,2,0,9,11,18.18,3,0,5,60,0,1,2,3,-33.33
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,3 ,17,Champion ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,3 ,18,Hernandez ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Puerto Rico,Kenya,3,0,25 ,25 ,27 ,-,-,20 ,19 ,25 ,-,-,3 ,23,Lopez ,-,O,10,9,0,1,-,19.23,9,5,9,23,17.39,0,0,0,0,-,1,0,2,3,33.33,0,0,0,0,-,2,0,4,50,0,0,2,2,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,ALL,1,Mutinda ,-,S,0,0,0,0,-,-23.08,0,0,0,0,-,0,2,3,5,-40,0,1,7,8,-12.5,0,0,0,0,-,7,3,14,28.57,10,2,65,77,10.39
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,ALL,2,Adhiambo ,-,OH,8,7,1,0,-,3.23,7,3,9,19,21.05,1,3,3,7,-28.57,0,1,4,5,-20,1,0,12,13,7.69,2,1,5,20,0,0,2,2,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,ALL,3,Pamella ,-,O,22,21,1,0,-,29.31,21,2,17,40,47.5,1,2,4,7,-14.29,0,1,10,11,-9.09,0,0,0,0,-,2,3,9,-11.11,0,0,3,3,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,ALL,4,Kasaya ,-,OH,0,0,0,0,-,-7.69,0,0,8,8,0,0,0,0,0,-,0,1,4,5,-20,0,0,5,5,0,2,1,4,25,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,ALL,5,Chumba ,-,O,2,2,0,0,-,-10,2,2,4,8,0,0,0,0,0,-,0,1,1,2,-50,0,0,0,0,-,0,3,3,-100,0,1,0,1,-100
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,ALL,6,Belinda ,-,MB,9,6,2,1,-,19.35,6,1,4,11,45.45,2,1,10,13,7.69,1,1,5,7,0,0,0,0,0,-,3,1,4,50,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,ALL,7,Emma ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,3,3,0,0,1,0,1,-100,0,1,1,-100,3,0,10,13,23.08
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,ALL,8,Trizah ,C,MB,2,1,1,0,-,-27.27,1,2,1,4,-25,1,2,2,5,-20,0,1,1,2,-50,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,ALL,13,Juliana ,-,OH,5,5,0,0,-,0,5,3,10,18,11.11,0,2,1,3,-66.67,0,0,11,11,0,1,3,17,21,-9.52,7,5,16,12.5,0,0,1,1,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,ALL,14,Jeruto ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,ALL,15,Lorine ,-,MB,1,0,1,0,-,-11.11,0,0,0,0,-,1,2,0,3,-33.33,0,0,6,6,0,0,0,0,0,-,2,1,3,33.33,0,0,2,2,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,ALL,16,Kundu ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,3,3,27,33,0,20,6,30,46.67,0,0,9,9,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,ALL,18,Jemimah ,-,OH,0,0,0,0,-,-50,0,0,1,1,0,0,1,0,1,-100,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,ALL,19,Wisah ,-,MB,1,1,0,0,-,-13.33,1,2,3,6,-16.67,0,1,3,4,-25,0,0,5,5,0,0,0,1,1,0,1,0,2,50,0,0,3,3,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,1 ,1,Mutinda ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,1,1,0,0,0,1,1,0,0,0,0,0,-,0,0,0,-,2,0,14,16,12.5
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,1 ,2,Adhiambo ,-,OH,5,4,1,0,-,21.43,4,0,4,8,50,1,1,2,4,0,0,1,1,2,-50,1,0,6,7,14.29,1,0,2,50,0,0,2,2,0
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,1 ,3,Pamella ,-,O,2,2,0,0,-,16.67,2,1,1,4,25,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,0,1,2,-50,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,1 ,4,Kasaya ,-,OH,0,0,0,0,-,-100,0,0,0,0,-,0,0,0,0,-,0,1,0,1,-100,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,1 ,5,Chumba ,-,O,2,2,0,0,-,-10,2,2,4,8,0,0,0,0,0,-,0,1,1,2,-50,0,0,0,0,-,0,3,3,-100,0,1,0,1,-100
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,1 ,6,Belinda ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,1 ,7,Emma ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,0,1,0,1,-100,0,0,0,-,3,0,10,13,23.08
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,1 ,8,Trizah ,C,MB,2,1,1,0,-,-22.22,1,2,1,4,-25,1,1,1,3,0,0,1,1,2,-50,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,1 ,13,Juliana ,-,OH,2,2,0,0,-,0,2,2,4,8,0,0,0,0,0,-,0,0,5,5,0,1,0,5,6,16.67,2,1,6,16.67,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,1 ,14,Jeruto ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,1,2024/7/4,Quarter_Finals,Final_Round,Manila,Philippines,Kenya,Puerto Rico,0,3,20 ,19 ,25 ,-,-,25 ,25 ,27 ,-,-,1 ,15,Lorine ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
